index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
69,8_2_8_5#3_8_3_7#4_5_4_5#2_7_3_2#5_6_2_7#1_8_3_1#6_1_7_1#4_6_6_4##,1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#0_0_0_0#0_0_0_0,1_3#0_0#1_6#0_0#1_8#0_0#0_0#0_0#0_0#0_0,8,4,10,32,30,100,Insane
70,8_6_4_1#3_3_2_6#5_5_7_7#2_3_4_5#7_2_7_6#4_8_8_8#6_1_5_3#1_1_4_2##,1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#0_0_0_0#0_0_0_0,1_3#0_0#1_6#0_0#1_8#0_0#0_0#0_0#0_0#0_0,8,4,10,32,23,100,Insane
71,8_1_7_7#3_8_1_6#7_4_4_5#5_5_4_6#4_6_5_7#1_8_3_1#3_2_6_2#2_2_8_3##,1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#0_0_0_0#0_0_0_0,1_3#0_0#1_6#0_0#1_8#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,100,Insane
72,8_6_2_8#3_7_5_2#5_1_7_4#8_2_3_5#6_5_1_1#7_4_2_3#7_8_4_6#1_4_6_3##,1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#0_0_0_0#0_0_0_0,1_3#0_0#1_6#0_0#1_8#0_0#0_0#0_0#0_0#0_0,8,4,10,32,30,100,Insane
73,8_1_8_4#3_3_3_4#4_2_1_5#6_6_5_3#5_2_5_6#2_6_7_8#4_7_8_1#1_7_7_2##,1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#1_0_1_0#0_0_0_0#0_0_0_0,1_3#0_0#1_6#0_0#1_8#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,100,Insane
74,3_4_6_3#2_6_8_8#2_1_8_4#3_4_5_1#8_2_1_6#7_4_5_3#7_6_7_5#5_2_7_1##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,30,100,Insane
75,3_5_5_5#1_2_3_2#1_7_6_6#8_4_2_3#7_3_1_4#8_4_6_7#4_6_1_7#5_8_8_2##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,26,100,Insane
76,3_5_3_6#4_1_4_6#5_3_3_8#7_5_6_7#2_8_4_8#2_5_1_2#7_1_1_4#6_8_2_7##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,30,100,Insane
77,3_1_7_1#2_7_1_3#3_6_5_6#4_4_8_2#7_7_2_8#4_6_3_5#1_5_6_8#4_2_8_5##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,28,100,Insane
78,3_5_3_1#6_6_1_1#3_8_8_7#8_4_7_5#2_1_3_7#2_8_5_4#6_7_4_4#2_2_5_6##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,27,100,Insane
79,3_8_3_7#1_4_3_6#6_5_5_5#4_2_8_3#6_7_1_7#5_4_6_2#8_1_7_1#2_4_2_8##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,27,100,Insane
80,3_8_3_8#4_3_7_5#6_2_1_4#3_7_4_5#8_7_5_7#5_1_8_6#6_4_1_1#2_2_2_6##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,29,100,Insane
81,3_7_1_6#1_4_3_6#2_7_3_7#1_4_4_7#4_3_2_8#6_8_8_8#6_5_5_5#1_5_2_2##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,24,100,Insane
82,3_4_3_6#8_1_7_3#7_1_5_7#4_6_6_4#1_1_2_3#8_2_8_5#5_8_6_5#4_2_7_2##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,29,100,Insane
83,3_5_2_3#6_4_7_3#5_4_6_5#7_8_8_4#4_7_6_1#3_2_5_2#1_8_1_7#6_8_1_2##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_0#1_2#1_3#0_0#0_0,8,4,10,32,29,100,Insane
84,3_1_5_5#1_7_7_4#2_2_8_8#3_3_1_3#8_6_6_4#6_5_7_4#8_7_4_1#5_6_2_2##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_1#1_2#1_3#0_0#0_0,8,4,10,32,23,100,Insane
85,3_4_1_8#7_5_1_2#5_8_6_2#4_2_4_8#5_3_3_3#4_6_7_6#5_1_7_8#7_1_6_2##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_1#1_2#1_3#0_0#0_0,8,4,10,32,28,100,Insane
86,3_6_1_1#6_3_7_3#1_2_7_3#7_2_4_7#8_5_8_5#5_4_8_8#4_1_6_5#2_2_6_4##,0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_1#1_2#1_3#0_0#0_0,8,4,10,32,28,100,Insane
87,7_3_5_4#7_3_8_3#6_1_5_8#4_1_2_8#7_7_4_4#1_6_2_2#8_6_6_3#1_5_2_5#0#0,0_0_0_0#1_1_1_0#1_1_0_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_3#1_5#1_7#0_0#0_0,8,4,10,32,26,100,Insane
88,7_3_5_4#7_3_8_3#6_1_5_8#4_1_2_8#7_7_4_4#1_6_2_2#8_6_6_3#1_5_2_5#0#0,0_0_0_0#1_1_1_0#1_1_0_0#1_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#1_3#1_5#1_7#0_0#0_0,8,4,10,32,26,100,Insane
89,7_8_1_1#4_2_7_3#3_2_5_4#9_2_3_7#2_4_4_6#9_1_8_6#6_6_3_1#7_8_8_9#5_9_5_5#0#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,97.8,Insane
90,2_9_1_2#5_9_1_5#3_5_7_3#8_6_2_6#8_4_1_7#9_5_6_3#4_7_9_1#2_4_8_7#6_4_8_3#0#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,97.8,Insane
91,5_9_9_3#6_8_8_9#2_6_4_6#2_2_5_5#2_4_3_8#4_7_8_5#7_3_1_1#7_6_1_3#9_7_4_1#0#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,97.8,Insane
92,9_9_6_2#5_3_8_7#7_4_1_5#8_4_1_1#6_3_7_8#3_6_4_1#4_3_9_5#5_7_6_2#8_2_9_2#0#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,97.8,Insane
93,6_9_8_3#8_2_4_1#7_1_9_8#9_4_3_2#3_7_2_5#7_7_4_1#1_8_5_4#6_5_9_2#5_3_6_6#0#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,97.8,Insane
94,7_7_7_8#2_2_4_7#6_8_4_9#9_1_4_3#3_8_6_6#5_6_3_4#0#3_8_5_5#9_1_2_1#9_1_5_2#0,0_1_1_0#0_1_1_0#1_1_1_0#1_1_1_0#0_1_1_0#0_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0,0_0#0_0#1_3#1_5#0_0#0_0#0_0#1_7#1_3#1_7#0_0,9,4,11,36,31,100,Insane
95,7_7_7_8#2_2_4_7#6_8_4_9#9_1_4_3#3_8_6_6#5_6_3_4#0#3_8_5_5#9_1_2_1#9_1_5_2#0,0_1_1_0#0_1_1_0#1_1_1_0#1_1_1_0#0_1_1_0#0_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0,0_0#0_0#1_3#1_5#0_0#0_0#0_0#1_7#1_3#1_7#0_0,9,4,11,36,31,100,Insane
96,7_7_7_8#2_2_4_7#6_8_4_9#9_1_4_3#3_8_6_6#5_6_3_4#0#3_8_5_5#9_1_2_1#9_1_5_2#0,0_1_1_0#0_1_1_0#1_1_1_0#1_1_1_0#0_1_1_0#0_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0,0_0#0_0#1_3#1_5#0_0#0_0#0_0#1_7#1_3#1_7#0_0,9,4,11,36,31,100,Insane
97,7_7_7_8#2_2_4_7#6_8_4_9#9_1_4_3#3_8_6_6#5_6_3_4#0#3_8_5_5#9_1_2_1#9_1_5_2#0,0_1_1_0#0_1_1_0#1_1_1_0#1_1_1_0#0_1_1_0#0_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0,0_0#0_0#1_3#1_5#0_0#0_0#0_0#1_7#1_3#1_7#0_0,9,4,11,36,31,100,Insane
98,7_7_7_8#2_2_4_7#6_8_4_9#9_1_4_3#3_8_6_6#5_6_3_4#0#3_8_5_5#9_1_2_1#9_1_5_2#0,0_1_1_0#0_1_1_0#1_1_1_0#1_1_1_0#0_1_1_0#0_1_1_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0,0_0#0_0#1_3#1_5#0_0#0_0#0_0#1_7#1_3#1_7#0_0,9,4,11,36,31,100,Insane
99,7_8_1_1#4_2_7_3#3_2_5_4#9_2_3_7#2_4_4_6#9_1_8_6#6_6_3_1#7_8_8_9#5_9_5_5#0#0,1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_1_0#1_1_0_0#1_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,97.8,Insane
100,2_9_1_2#5_9_1_5#3_5_7_3#8_6_2_6#8_4_1_7#9_5_6_3#4_7_9_1#2_4_8_7#6_4_8_3#0#0,1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_1_0#1_1_0_0#1_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,97.8,Insane
101,5_9_9_3#6_8_8_9#2_6_4_6#2_2_5_5#2_4_3_8#4_7_8_5#7_3_1_1#7_6_1_3#9_7_4_1#0#0,1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_1_0#1_1_0_0#1_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,97.8,Insane
102,9_9_6_2#5_3_8_7#7_4_1_5#8_4_1_1#6_3_7_8#3_6_4_1#4_3_9_5#5_7_6_2#8_2_9_2#0#0,1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_1_0#1_1_0_0#1_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,97.8,Insane
103,6_9_8_3#8_2_4_1#7_1_9_8#9_4_3_2#3_7_2_5#7_7_4_1#1_8_5_4#6_5_9_2#5_3_6_6#0#0,1_0_0_0#1_1_0_0#1_1_1_0#1_1_1_0#1_1_0_0#1_0_0_0#1_1_1_0#1_1_0_0#1_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,97.8,Insane
104,3_2_3_2#9_5_5_9#2_2_8_4#8_9_3_8#6_6_1_7#4_6_9_1#5_7_3_1#1_6_4_7#4_5_8_7#0#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#1_2#1_3#0_0#1_2#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,100,Insane
105,3_2_2_3#7_8_5_9#7_1_2_2#9_4_9_4#8_8_7_1#6_5_3_3#5_6_1_1#7_4_9_6#5_4_8_6#0#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#1_2#1_3#0_0#1_2#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,100,Insane
106,5_3_2_2#6_5_0_0#6_3_0_0#4_2_4_1#1_2_4_5#4_6_0_0#1_3_0_0#5_6_1_3,1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,85.6306,Insane
107,6_2_4_6#2_5_0_0#3_5_0_0#1_6_2_3#4_4_5_4#3_5_0_0#1_1_0_0#6_3_2_1,1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,83.632,Very Hard
108,6_4_5_6#5_2_0_0#4_1_0_0#2_5_1_5#3_1_4_3#3_2_0_0#2_6_0_0#3_4_1_6,1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,87.6393,Insane
109,2_1_3_5#2_2_0_0#5_6_0_0#3_3_2_3#6_4_1_5#1_5_0_0#6_1_0_0#4_4_6_4,1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,15,77.7014,Very Hard
110,1_2_2_4#6_5_0_0#6_4_0_0#4_1_5_3#4_5_6_5#2_1_0_0#6_3_0_0#1_2_3_3,1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,83.632,Very Hard
111,3_1_7_0#2_5_5_0#4_5_7_0#3_2_1_0#1_2_4_3#4_6_7_0#6_6_5_0#6_3_1_0#7_2_4_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,95.4,Insane
112,7_5_6_0#3_5_4_0#5_1_1_0#1_6_2_0#7_2_5_1#3_7_4_0#4_3_3_0#7_6_6_0#4_2_2_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,86.8306,Insane
113,5_6_1_0#1_2_7_0#6_2_7_0#3_5_3_0#4_2_4_5#1_7_6_0#3_1_5_0#6_4_4_0#2_3_7_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,92.8849,Insane
114,1_5_7_0#2_3_4_0#6_7_6_0#1_4_4_0#2_5_6_2#5_1_7_0#3_5_6_0#1_4_2_0#3_3_7_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,92.8849,Insane
115,6_7_5_0#3_7_6_0#3_2_7_0#1_5_7_0#4_3_2_6#3_1_2_0#5_1_6_0#4_2_4_0#4_1_5_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,94.9211,Insane
116,3_7_7_1#2_5_6_0#4_5_0_0#3_2_1_0#1_2_4_3#4_7_6_0#6_5_0_0#1_3_6_0#7_2_4_5,0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,87.7575,Insane
117,5_6_7_6#3_5_4_0#2_4_0_0#2_6_2_0#4_4_1_5#3_5_1_0#3_1_0_0#2_6_7_0#7_1_3_7,0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,91.8211,Insane
118,1_4_7_4#2_6_2_0#5_3_0_0#4_5_7_0#1_4_1_2#7_3_7_0#3_5_0_0#6_2_5_0#6_3_1_6,0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,87.7575,Insane
119,1_6_5_5#2_6_1_0#3_6_0_0#6_1_3_0#4_2_7_1#7_2_4_0#5_7_0_0#4_5_4_0#3_7_3_2,0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,85.7393,Insane
120,6_5_5_6#2_1_7_0#7_3_0_0#3_5_4_0#1_1_4_7#4_5_3_0#2_2_0_0#2_7_4_0#1_3_6_6,0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0#0_1_0_0#0_0_0_0#0_1_0_0#0_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,83.7306,Very Hard
121,6_8_8_5#4_1_1_2#3_7_5_4#3_7_8_2#4_7_4_2#7_6_2_3#0#8_5_1_5#0#6_6_3_1,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#1_0_1_0#0_0_0_0#1_0_1_0#0_0_0_0#1_0_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,25,96.6,Insane
122,2_8_6_8#3_7_4_6#1_2_7_5#4_3_8_1#8_6_4_7#1_7_3_4#0#6_5_5_3#0#1_2_2_5,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#1_0_1_0#0_0_0_0#1_0_1_0#0_0_0_0#1_0_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,96.6,Insane
123,5_7_2_7#4_6_1_2#4_3_8_4#5_1_5_6#4_3_8_1#7_6_3_2#0#7_1_8_6#0#3_5_2_8,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#1_0_1_0#0_0_0_0#1_0_1_0#0_0_0_0#1_0_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,28,96.6,Insane
124,7_1_4_3#2_5_1_8#4_5_8_5#6_2_6_4#6_7_3_6#7_8_7_2#0#3_1_1_8#0#4_3_5_2,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#1_0_1_0#0_0_0_0#1_0_1_0#0_0_0_0#1_0_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,29,96.6,Insane
125,8_7_4_7#2_4_6_3#6_7_3_2#8_5_5_3#6_5_6_2#1_2_4_5#0#7_3_8_1#0#1_8_4_1,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#1_0_1_0#0_0_0_0#1_0_1_0#0_0_0_0#1_0_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,96.6,Insane
126,2_6_3_3#2_5_4_4#4_7_1_6#6_5_2_4#1_3_3_7#2_1_5_6#0#7_7_1_5#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,86.8306,Insane
127,1_6_5_5#1_4_2_3#5_6_7_4#2_6_6_5#7_2_1_3#1_4_7_4#0#3_2_7_3#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,25,95.4,Insane
128,3_2_7_7#1_2_5_6#5_7_3_3#6_6_5_4#2_1_6_1#3_5_1_4#0#7_4_4_2#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,86.8306,Insane
129,4_5_2_3#1_2_4_7#7_5_1_6#5_1_3_6#2_4_3_4#6_7_3_6#0#5_2_1_7#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,94.9211,Insane
130,2_3_5_2#4_1_6_2#4_7_3_4#6_7_5_1#3_1_6_2#6_7_1_4#0#7_3_5_5#0,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#1_1_1_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,94.9211,Insane
131,3_1_7_0#2_5_5_0#4_5_7_0#3_2_1_0#1_2_4_3#4_6_7_0#6_6_5_0#6_3_1_0#7_2_4_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,95.4,Insane
132,7_5_6_0#3_5_4_0#5_1_1_0#1_6_2_0#7_2_5_1#3_7_4_0#4_3_3_0#7_6_6_0#4_2_2_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,86.8306,Insane
133,5_6_1_0#1_2_7_0#6_2_7_0#3_5_3_0#4_2_4_5#1_7_6_0#3_1_5_0#6_4_4_0#2_3_7_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,92.8849,Insane
134,1_5_7_0#2_3_4_0#6_7_6_0#1_4_4_0#2_5_6_2#5_1_7_0#3_5_6_0#1_4_2_0#3_3_7_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,92.8849,Insane
135,6_7_5_0#3_7_6_0#3_2_7_0#1_5_7_0#4_3_2_6#3_1_2_0#5_1_6_0#4_2_4_0#4_1_5_0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,94.9211,Insane
